"emp_no","last_name","first_name","hire_date"
82634,"Plesums","Volkmar","1986-01-27"
439565,"Ashish","Kyoichi","1986-09-12"
42323,"Ramsay","Fai","1986-06-04"
270328,"Braunschweig","Qiwen","1986-11-10"
430616,"Tchuente","Ashish","1986-11-13"
288304,"Majewski","Shan","1986-03-28"
57074,"Ventosa","Niranjan","1986-04-22"
212040,"Lunt","Bangqing","1986-07-01"
74874,"Lorie","Aemilian","1986-04-15"
423649,"Hofman","Pramod","1986-11-07"
210531,"Delaune","Wayne","1986-12-24"
85939,"Schlegelmilch","Xinyu","1986-12-03"
477912,"Danlos","Akeno","1986-04-08"
36859,"Delgrande","Lalit","1986-04-24"
419195,"Sadowski","Gopalakrishnan","1986-01-12"
241263,"Demri","Odoardo","1986-06-26"
299617,"Peron","Ranan","1986-03-14"
455005,"Hockney","Jaewon","1986-03-25"
237262,"Otillio","Jagoda","1986-11-13"
421469,"Oxenboll","Seongbae","1986-10-12"
491316,"Zongker","Jeanne","1986-06-28"
256038,"Dulay","Sailaja","1986-07-30"
455264,"Marrevee","Arnould","1986-08-02"
265552,"Desikan","Giap","1986-07-19"
217229,"Feldmann","Yannik","1986-07-28"
403141,"Hofting","Anyuan","1986-07-16"
439358,"Heyers","Shay","1986-08-09"
474251,"Brobst","Maik","1986-01-04"
478714,"Kolvik","Hausi","1986-06-04"
202299,"Demizu","Constantino","1986-01-10"
98708,"Constantine","Moriyoshi","1986-02-02"
12444,"Reinhard","Monique","1986-12-10"
239293,"Marzano","Shushma","1986-03-27"
72986,"Worfolk","Nikolaos","1986-12-04"
74759,"Grospietsch","Dietrich","1986-03-18"
257953,"Alencar","Kwangyoen","1986-07-29"
56402,"Krohn","Ebbe","1986-12-16"
457074,"Magalhaes","Mingzeng","1986-09-22"
487005,"Carrere","Atilio","1986-11-04"
202410,"Choobineh","Lalit","1986-12-14"
250343,"Roison","Zissis","1986-12-11"
43613,"Colorni","Hugo","1986-11-03"
212521,"Borstler","Duangkaew","1986-11-17"
209988,"Pelz","Niteen","1986-06-26"
411657,"Prenel","Hongzhu","1986-07-17"
470056,"Hennebert","Yakichi","1986-07-16"
266982,"Zaiane","Danai","1986-11-27"
242168,"Beilner","Zhigen","1986-12-03"
464974,"Birdsall","Kiyokazu","1986-05-02"
265352,"Waleschkowski","Jouni","1986-03-19"
258378,"Selenyi","Francoise","1986-10-09"
92359,"Hanratty","Berto","1986-05-11"
480187,"Azumi","Vesna","1986-03-03"
86766,"Androutsos","Mong","1986-05-17"
441666,"Jullig","Mohammed","1986-11-06"
13833,"Grospietsch","Sumali","1986-09-23"
256112,"Lichtman","Shuzo","1986-07-12"
296008,"Schach","Guther","1986-08-17"
473184,"Slutz","Patricio","1986-10-29"
294260,"Chachaty","Elrique","1986-12-05"
26079,"Mayerwieser","Wojceich","1986-07-13"
413253,"Daescu","Alselm","1986-03-06"
460244,"Menhardt","Danae","1986-10-09"
42790,"Rosen","Premal","1986-01-21"
38647,"Codenie","Sandeepan","1986-02-20"
210392,"Velasco","Masamitsu","1986-05-08"
494528,"Sewelson","Mandell","1986-04-28"
18242,"Demian","Shichao","1986-06-21"
295650,"Henders","Tsuneo","1986-08-21"
105373,"Strandh","Kristina","1986-03-21"
235753,"DeMori","Oguz","1986-02-26"
449264,"Serra","Martins","1986-01-11"
60598,"Sadowski","Izaskun","1986-11-26"
100913,"Azulay","Abdelghani","1986-03-20"
464573,"Roison","Kitty","1986-12-05"
33523,"Montemayor","Eran","1986-10-08"
93831,"Weisert","Masanao","1986-03-04"
475897,"Iacovou","Manibrata","1986-01-18"
275930,"Rosis","Nagui","1986-08-18"
62932,"Speel","Kiam","1986-11-06"
296875,"Bultermann","Jaideep","1986-12-13"
429345,"Trystram","Zhonghui","1986-04-12"
214751,"Pero","Odinaldo","1986-12-26"
470772,"Gecsei","Wilmer","1986-09-06"
492941,"Oxenboll","Ranga","1986-02-10"
488842,"Figueira","Haldon","1986-07-02"
204588,"Peak","Mariusz","1986-05-26"
12128,"Barreiro","Yannik","1986-01-29"
406831,"Gilg","Mototsugu","1986-08-13"
439864,"Spelt","Izaskun","1986-06-13"
483503,"Comellas","Kiyomitsu","1986-11-07"
203055,"Gladwell","Xudong","1986-09-13"
464109,"Monarch","Arch","1986-04-14"
50893,"Garrabrants","Tayeb","1986-07-05"
227218,"Pusterhofer","Zhaofang","1986-07-06"
83917,"Pollock","Guther","1986-10-30"
221234,"Merli","Shounak","1986-04-21"
228246,"Aloisi","Bartek","1986-07-20"
36739,"Kuzuoka","Ymte","1986-12-12"
251964,"Baaz","Xiaoheng","1986-09-26"
430831,"Pezzoli","Prodip","1986-06-20"
427128,"Kilgore","Sadok","1986-06-09"
75309,"Weisert","Shih","1986-12-26"
471928,"Vendrig","Khaled","1986-01-07"
210182,"Junet","Patricio","1986-07-05"
292874,"Kermarrec","Stevo","1986-11-04"
229273,"Templeman","Ymte","1986-09-30"
487577,"Bottner","Nidapan","1986-12-29"
201705,"Lieblein","Kasidit","1986-08-04"
434564,"Krzyzanowski","Yuriy","1986-07-04"
69682,"Siksek","Gor","1986-01-03"
275733,"Melichar","Kristen","1986-03-13"
472439,"Parhami","Berto","1986-06-25"
475809,"Stifter","Parke","1986-05-19"
422032,"Ghandeharizadeh","Masadi","1986-05-04"
219835,"Maginnis","Tayeb","1986-12-04"
479913,"Mellouli","Takushi","1986-02-16"
97708,"Marciano","Alexius","1986-12-24"
281973,"Rabehasaina","Elliott","1986-07-15"
433579,"Siochi","Eishiro","1986-11-16"
212507,"Ballarin","Remmert","1986-12-22"
237537,"Jarecki","Avishai","1986-01-18"
410756,"Hanratty","Gila","1986-11-12"
85572,"Kushner","Tristan","1986-07-09"
78551,"Cooman","Lobel","1986-03-11"
494894,"Godskesen","Aloke","1986-09-03"
480551,"Beidas","Mitsuyuki","1986-07-13"
36286,"Lamba","Gen","1986-03-11"
33556,"Kruskal","Olivera","1986-03-12"
442786,"Lagarias","Jianhao","1986-01-08"
43482,"Pauthner","Jiann","1986-01-31"
95629,"Pettey","Arunachalam","1986-05-05"
254582,"Scharstein","Takahira","1986-02-28"
245862,"Mitzlaff","Hidde","1986-12-02"
19055,"Prochazka","Yongmin","1986-07-19"
39136,"Bael","Jeane","1986-05-27"
214109,"Gide","Georgi","1986-10-31"
478612,"Zongker","Tremaine","1986-10-03"
60751,"Kalloufi","Steve","1986-06-26"
77495,"Reinhart","Sedat","1986-07-07"
79567,"Willoner","Karoline","1986-04-22"
21533,"Marakhovsky","Wonhee","1986-02-14"
76228,"Peir","Krassimir","1986-03-20"
259129,"Sherertz","Yucai","1986-10-12"
411753,"Barbanera","Wayne","1986-11-30"
87810,"Biran","Erzsebet","1986-01-16"
108646,"Thiran","Hitomi","1986-11-16"
210849,"Panienski","Shuky","1986-10-02"
263647,"Hellwagner","Weidon","1986-04-12"
463655,"Perna","Boriana","1986-07-20"
417255,"Rikino","Mingzeng","1986-11-25"
405195,"Sudbeck","Moti","1986-08-06"
53303,"Nitsche","Basim","1986-11-29"
218376,"Pramanik","Mang","1986-12-15"
277593,"Naumovich","Taiji","1986-01-07"
449339,"Speer","Parke","1986-08-13"
45864,"Terlouw","Arco","1986-03-07"
462085,"Gulla","Marco","1986-12-14"
230288,"Erdmenger","Atreyi","1986-05-09"
98212,"Slutz","Sham","1986-07-07"
496922,"Remmers","Rosalyn","1986-10-06"
275744,"Mitina","Radhia","1986-08-13"
467480,"Fadgyas","Kiyokazu","1986-10-23"
474977,"Msuda","Ottavia","1986-03-18"
402333,"Bahi","Barna","1986-03-27"
209007,"Hmelo","Dharmaraja","1986-02-10"
419317,"Casley","Kwangjo","1986-10-04"
287320,"Eastman","Kerhong","1986-11-03"
23573,"Steinauer","Hercules","1986-11-17"
253445,"Maliniak","Deniz","1986-05-05"
433900,"Varley","Salvador","1986-11-04"
461424,"Chvatal","Shuji","1986-03-08"
104894,"Schaft","Phule","1986-10-02"
459685,"Goldhammer","Hirochika","1986-08-25"
298283,"Linnainmaa","Martins","1986-10-18"
48818,"Welham","Monique","1986-04-17"
79371,"Curless","Tayeb","1986-09-16"
474384,"Luke","Rosella","1986-10-29"
457453,"Gecsei","Sedat","1986-08-19"
226108,"Rohrbach","Fei","1986-09-18"
286367,"Chinal","Zhonghui","1986-12-08"
484211,"Henseler","Takanari","1986-08-10"
428002,"Kobara","Poornachandra","1986-10-15"
68692,"Monarch","Behnaam","1986-01-02"
13408,"Lagarias","Sreekrishna","1986-04-26"
495301,"Melichar","Monique","1986-09-07"
455493,"Lorch","Shrikanth","1986-01-22"
493848,"Muchinsky","Nevin","1986-03-02"
257165,"Stasinski","Adit","1986-03-25"
234463,"Cannata","Billie","1986-04-21"
25861,"Stamatiou","Valdiodio","1986-07-31"
280960,"Brodal","Serif","1986-12-17"
70766,"Huhdanpaa","Alexius","1986-10-22"
16134,"Chaudhuri","Annemarie","1986-10-09"
273577,"Usdin","Hercules","1986-11-19"
484272,"Hanabata","Seongbae","1986-02-02"
68398,"Cichocki","Honesty","1986-06-01"
439335,"Gischer","Kousuke","1986-09-21"
432156,"Feldmann","Sampalli","1986-05-14"
105401,"Anguita","Babette","1986-03-18"
27856,"Holburn","Lokesh","1986-06-05"
456676,"Turnbull","Jianhao","1986-01-22"
483850,"Schusler","Shahaf","1986-02-03"
66753,"Ramsey","Margo","1986-08-06"
69906,"Cooke","Ohad","1986-03-02"
233078,"Maliniak","LiMin","1986-05-14"
420273,"Picco","Hidefumi","1986-01-25"
498729,"Servieres","Eberhardt","1986-05-29"
68125,"Oehlmann","Susumu","1986-02-07"
210612,"Puoti","Bernice","1986-01-22"
410565,"Aseltine","Xiadong","1986-10-04"
286406,"Whittlesey","Udaiprakash","1986-11-08"
99272,"Birge","Yuriy","1986-06-13"
407594,"Cannard","Carrsten","1986-09-01"
446131,"Desikan","Carrsten","1986-08-17"
17582,"Spieker","Kauko","1986-04-06"
56415,"Nivat","Sigeru","1986-09-15"
481302,"Hasenauer","Leif","1986-03-04"
80658,"Waleschkowski","Khalil","1986-06-16"
273672,"Spieker","Shahab","1986-03-22"
25942,"Nitsch","Ymte","1986-03-05"
499810,"Kalorkoti","Soenke","1986-02-02"
261409,"Cairo","Chiradeep","1986-11-04"
98229,"Shumilov","Navid","1986-07-31"
299797,"Ermel","Lucien","1986-05-24"
431746,"Gubsky","Nishit","1986-05-23"
223781,"Deyuan","Valery","1986-09-04"
260654,"Zhang","Berhard","1986-11-19"
288100,"Kaminger","Lillian","1986-12-02"
289462,"Hegner","Takahira","1986-08-07"
204010,"Rindone","Shigehiro","1986-10-23"
482694,"Bernick","Mohamadou","1986-11-05"
65081,"Rahier","Wojceich","1986-05-10"
207535,"Rossi","Hairong","1986-02-10"
414868,"Felder","Vincent","1986-10-11"
202615,"Papsdorf","Chikara","1986-07-23"
445158,"Iivonen","Mayuri","1986-07-02"
412302,"Macedo","Marsha","1986-01-19"
422733,"Smailagic","Dekang","1986-05-27"
82144,"Dusink","Marek","1986-10-22"
14938,"Mitina","King","1986-04-30"
449992,"Azevdeo","Barry","1986-08-20"
30631,"Demeyer","Arfst","1986-06-16"
47734,"Babu","Radoslaw","1986-07-16"
406712,"Perly","Kwangjo","1986-03-13"
290750,"Malinowski","Radhakrishnan","1986-08-11"
290561,"Melter","Genki","1986-06-28"
478009,"Rajcani","Genki","1986-09-16"
233841,"Giaccio","Stevo","1986-01-29"
497396,"Taubman","Susanna","1986-09-30"
475541,"Speel","Nidapan","1986-06-11"
22028,"Manderick","Serif","1986-01-02"
233474,"Falby","Kazuhiro","1986-05-17"
224112,"Walston","Rosli","1986-02-12"
89021,"Anido","Cordelia","1986-09-08"
267021,"Isaac","Arun","1986-10-15"
467183,"Peral","Hidekazu","1986-06-11"
298224,"Schmiedel","Val","1986-10-15"
97390,"Masaki","Angus","1986-03-20"
81950,"Maquelin","Arnd","1986-11-11"
483982,"Pelc","Aiichiro","1986-04-04"
470190,"Rossi","Gritta","1986-04-07"
83757,"Zielinski","Radhia","1986-03-20"
445689,"Shihab","Naraig","1986-11-02"
430071,"Ritcey","Pramod","1986-02-15"
265633,"Veccia","Manohar","1986-10-21"
487421,"Gluchowski","Alexius","1986-11-23"
288059,"Kabayashi","Leni","1986-06-23"
247054,"Woycyznski","Kristin","1986-03-06"
37600,"Engelmann","Kerhong","1986-04-10"
235062,"Mapelli","Takahito","1986-05-10"
409357,"Bazzichi","Insup","1986-10-21"
250057,"Siksek","Yoshinari","1986-10-04"
268985,"Sichman","Unal","1986-02-17"
29707,"Biron","Anneke","1986-11-01"
106378,"Seiwald","Adib","1986-02-04"
449163,"Stentiford","Girolamo","1986-04-05"
255168,"Ananiadou","Ziva","1986-10-09"
80292,"Kampfer","Doohun","1986-06-05"
277214,"VanScheik","Sanjoy","1986-03-28"
257825,"Strandh","Changho","1986-06-10"
423165,"Mahnke","Achilleas","1986-12-01"
286724,"Leonhardt","Zhigen","1986-02-12"
33666,"Serre","Sasan","1986-09-23"
437327,"Conte","Isamu","1986-01-31"
206172,"Koblick","Pascal","1986-07-17"
414811,"Lorho","Ranga","1986-10-16"
479260,"Gecsei","Ranan","1986-02-01"
26535,"Matzov","Kien","1986-08-06"
42350,"Hofmeyr","Christoper","1986-03-31"
425874,"Glinert","Volkmar","1986-06-17"
249863,"Chiola","Masali","1986-07-05"
275457,"Gniady","Luise","1986-10-03"
74699,"Rotem","Moon","1986-02-11"
417249,"Marrakchi","Tua","1986-02-01"
265577,"Macedo","Ioana","1986-11-13"
279579,"Pardalos","Marlo","1986-08-02"
12596,"Roisin","Breannda","1986-04-25"
47825,"Chelton","Yakichi","1986-03-05"
414351,"Maierhofer","Basil","1986-12-23"
102659,"Zschoche","Luisa","1986-02-23"
109962,"Speer","Tetsushi","1986-12-06"
259668,"Langford","Marek","1986-09-03"
428459,"Pietrzykowski","Khoa","1986-10-19"
99728,"Demke","Lillian","1986-12-25"
232389,"Kumaresan","Marit","1986-07-31"
239513,"Piveteau","Takushi","1986-03-11"
54258,"Suwa","Sumali","1986-06-09"
208811,"Vieth","Aleksandar","1986-02-28"
485137,"Krohn","Bingning","1986-09-17"
15377,"Aumann","Shugo","1986-12-19"
75201,"Basagni","Boguslaw","1986-10-29"
202916,"Lammel","Jeane","1986-11-12"
52896,"Chimia","Mana","1986-10-14"
16740,"Oehlmann","Greger","1986-03-06"
493935,"Wielonsky","Tetsushi","1986-10-13"
454906,"Cannard","Subbu","1986-06-26"
102565,"Pell","Jongsuk","1986-02-01"
460941,"Jarecki","Yongqiao","1986-01-11"
255156,"Barvinok","Constantino","1986-03-14"
299384,"Schiettecatte","Dipankar","1986-08-09"
279035,"Tsukuda","Aiichiro","1986-04-04"
236859,"Poujol","Jaber","1986-01-09"
100477,"Sewelson","Danny","1986-10-02"
265385,"Pouyioutas","Zijian","1986-12-07"
25888,"Bultermann","Spyrose","1986-07-22"
219133,"Einsfeld","Youssef","1986-04-11"
428208,"Olano","Youngkon","1986-02-03"
246522,"Ramras","Toshimi","1986-01-31"
52770,"Yurek","Shugo","1986-01-06"
419664,"Peroz","Chuanyi","1986-08-30"
209002,"Seuren","Vivian","1986-11-22"
96809,"Delgrange","Yurii","1986-09-02"
473289,"Hiroyama","Bowen","1986-10-22"
468356,"Bain","Siddarth","1986-08-13"
267836,"Kaiser","Hideo","1986-02-25"
53641,"Remmele","Vesna","1986-02-26"
244470,"Wegerle","Mitsuyuki","1986-07-17"
35855,"Vilarrasa","Arif","1986-01-30"
492341,"Menhardt","Odysseas","1986-12-29"
12580,"Journel","Pramod","1986-12-29"
424359,"Esteva","Kristine","1986-12-15"
234654,"Zongker","Shaibal","1986-06-08"
499710,"Emden","Szabolcs","1986-12-19"
243268,"Fiebach","Mohammad","1986-06-25"
16633,"Erie","Baoqiu","1986-02-03"
64226,"Mersereau","Margo","1986-12-21"
452977,"Chvatal","Moti","1986-12-20"
498376,"Schmittgen","Sanjai","1986-02-27"
258904,"Bael","Wojceich","1986-07-16"
436761,"Rindone","Eran","1986-12-03"
446559,"Lemarechal","Dekang","1986-06-29"
59833,"Junet","Jianhua","1986-09-08"
102130,"Merro","Shaleah","1986-03-15"
44702,"Isaak","Sariel","1986-06-16"
499870,"Peroz","Kayoko","1986-09-09"
108516,"Rusmann","Arvin","1986-06-01"
400356,"Comte","Collette","1986-11-09"
438483,"Pettis","Steve","1986-11-02"
233155,"Brookner","Xinan","1986-07-12"
46220,"Cusworth","Genta","1986-07-19"
449533,"Gini","Mohamadou","1986-10-24"
36351,"Munch","Tesuya","1986-08-20"
499393,"Menhoudj","Yongmao","1986-11-03"
251339,"Renear","Mohan","1986-01-15"
77481,"Picel","Kitty","1986-10-31"
410619,"Perelgut","Mohammed","1986-10-23"
22035,"Perl","Vatsa","1986-12-31"
264010,"Shokrollahi","Christoph","1986-05-28"
247646,"Zweizig","Ortrun","1986-02-12"
96450,"Kriebel","Zhenbing","1986-05-10"
53950,"Remmele","Odinaldo","1986-06-18"
11660,"Stenning","Gill","1986-11-22"
469219,"Wielonsky","Jianwen","1986-07-04"
244110,"Hasham","Navin","1986-12-16"
10672,"Zeilberger","Bluma","1986-07-13"
497759,"Ulupinar","Adit","1986-03-02"
106861,"Lakshmanan","Chriss","1986-08-07"
223077,"Birrer","Itzchak","1986-01-19"
263378,"Makrucki","Yahiko","1986-01-13"
59008,"Veldwijk","Tuval","1986-08-04"
219346,"Openshaw","Weiyi","1986-12-07"
60047,"Kilgore","Tetsurou","1986-08-16"
479651,"Roohalamini","Lena","1986-11-24"
294575,"Aamodt","Parke","1986-11-04"
12638,"Seiwald","Yuqun","1986-07-01"
103973,"Wolniewicz","Claudi","1986-08-23"
273298,"Claffy","Gennady","1986-11-01"
44945,"Berztiss","Candido","1986-04-26"
449172,"Showalter","Serif","1986-10-11"
408019,"Chleq","Shridhar","1986-03-22"
483812,"Bressoud","Bangqing","1986-12-03"
295853,"Rahimi","Doohun","1986-08-09"
427973,"Hardjono","Thanasis","1986-10-16"
407045,"Krogh","Leah","1986-04-23"
433939,"Wrigley","Valdiodio","1986-12-11"
242592,"Feldhoffer","Matt","1986-07-03"
11621,"Baaleh","Ottavia","1986-11-17"
250300,"Vadhan","Masoud","1986-05-26"
447601,"Jahnichen","Radoslaw","1986-07-22"
249233,"McAffer","Mara","1986-07-14"
59515,"Parveen","Selwyn","1986-10-05"
441059,"Borstler","Perla","1986-04-21"
402112,"Halloran","Atreyi","1986-11-06"
431042,"Morton","Nadjib","1986-07-09"
90727,"Thibadeau","Gilbert","1986-10-23"
27284,"Schusler","Shirish","1986-05-05"
100569,"Anandan","Sreekrishna","1986-10-25"
298699,"Staudhammer","Zsolt","1986-05-01"
454990,"Alameldin","Shooichi","1986-02-13"
22887,"Henseler","Arno","1986-07-08"
259356,"Jervis","Vidya","1986-03-10"
434775,"Stranks","Kwangsub","1986-04-22"
250063,"Lanphier","Koichi","1986-11-01"
65856,"Pellegrinelli","Kazuyasu","1986-02-03"
13766,"Heemskerk","Tremaine","1986-08-18"
405429,"Sridhar","Tze","1986-08-26"
424751,"Wroclawski","Manu","1986-02-14"
70913,"England","Aiichiro","1986-02-28"
76603,"Butner","Hongzue","1986-02-22"
247255,"Chandrasekhar","Indrajit","1986-11-25"
38461,"Kusakabe","Khoa","1986-11-12"
244118,"Tanemo","Siddarth","1986-09-03"
426468,"Kornyak","Kensyu","1986-01-06"
43939,"Reutenauer","Rafael","1986-04-11"
63062,"Barriga","Pintsang","1986-08-30"
22788,"Plumb","Prasadram","1986-03-18"
473414,"Falster","Hatim","1986-02-28"
290616,"Ponthieu","Szabolcs","1986-11-22"
434580,"Saoudi","Oscal","1986-07-12"
490012,"Riesenhuber","Rosalie","1986-03-28"
39659,"Braunschweig","Jixiang","1986-03-05"
54354,"Barvinok","Yurij","1986-01-23"
62202,"Reutenauer","Susanne","1986-01-15"
27387,"Muniz","Zhilian","1986-02-28"
272663,"Masaki","Jinxi","1986-12-22"
38101,"Yurek","Xiahua","1986-01-17"
295537,"Aamodt","Shmuel","1986-05-27"
281319,"Pietracaprina","Hidde","1986-12-26"
472669,"Lemarechal","Kellyn","1986-07-25"
44578,"Lindenbaum","Annemarie","1986-12-16"
492245,"Savasere","Nidapan","1986-01-06"
438536,"Snyers","Jaideep","1986-10-07"
36311,"Burnard","Jahangir","1986-05-20"
271380,"Dahlbom","LiMin","1986-03-14"
47018,"Piancastelli","Rildo","1986-03-29"
231668,"Vasanthakumar","Mayuko","1986-08-22"
21901,"Ghandeharizadeh","Shigeo","1986-08-23"
22720,"Gornas","Olivera","1986-11-26"
239248,"Cunliffe","Shiv","1986-06-04"
276585,"Coorg","Elzbieta","1986-11-05"
251424,"Sidje","Dannz","1986-06-04"
477745,"Borstler","Mitchel","1986-09-20"
468492,"Schlenzig","Jahangir","1986-05-01"
427645,"Jording","Nalini","1986-10-29"
258897,"Guerreiro","Kotesh","1986-04-27"
51596,"Zyda","Kazunori","1986-05-20"
52561,"Dehkordi","Rafael","1986-02-16"
230749,"Erev","Aram","1986-07-21"
231165,"Ranai","Rasiah","1986-04-08"
422305,"Moehrke","Cristinel","1986-11-16"
26896,"Argence","Salvador","1986-12-26"
268354,"Gist","Temple","1986-11-24"
415113,"Braunmuhl","Mori","1986-08-14"
492799,"Ramsak","LiMin","1986-07-05"
246947,"Montemayor","Arvind","1986-10-25"
456677,"Lieblein","Kien","1986-12-12"
89266,"Siprelle","Alassane","1986-05-15"
106891,"Serna","Martial","1986-05-13"
256464,"Blokdijk","Shem","1986-05-22"
286708,"Crouzet","Mingdong","1986-12-26"
289172,"Angiulli","Valeska","1986-06-01"
460736,"Rosis","Chuanyi","1986-05-31"
495098,"Murrill","Leon","1986-12-07"
49267,"Schaft","Yucai","1986-03-22"
435041,"Kroon","Cullen","1986-04-12"
466008,"Jonsson","Luigi","1986-09-11"
248492,"Brender","Heping","1986-05-17"
234235,"Suwa","Gor","1986-12-13"
437467,"Luan","Mircea","1986-09-05"
17815,"Wissmann","Shuji","1986-08-31"
24753,"Vesel","Maha","1986-09-17"
68143,"Mondadori","Sandeepan","1986-04-14"
454846,"Setlzner","Billur","1986-07-29"
238750,"Snedden","Uinam","1986-10-12"
404476,"Farris","Mack","1986-09-03"
296701,"Osgood","Hirochika","1986-01-12"
422063,"Monkewich","Danny","1986-11-27"
468236,"Domenig","Kristin","1986-07-29"
207613,"Iwayama","Gaurav","1986-03-25"
88620,"Boyle","Kensyu","1986-11-11"
285597,"Levasseur","Kellie","1986-10-14"
412669,"Tzvieli","Sanjiv","1986-03-29"
25537,"Ibel","Akeel","1986-06-02"
284399,"Roohalamini","Sanjay","1986-04-29"
52506,"Serra","Badri","1986-08-09"
63576,"Awdeh","Cheong","1986-11-10"
432575,"Benantar","Angus","1986-05-06"
429749,"Reeken","Georgy","1986-05-22"
257444,"Sinicrope","Teiji","1986-03-17"
235163,"McClurg","Hein","1986-03-22"
495528,"Makinen","Shunichi","1986-02-05"
456367,"Kleiser","Yishai","1986-09-18"
488932,"Barvinok","Salvador","1986-11-14"
249673,"Klerer","Naraig","1986-03-02"
94085,"Sundgren","Uriel","1986-09-15"
102917,"Brattka","Leni","1986-03-12"
411651,"Fandrianto","Heejo","1986-05-16"
291919,"Cannata","Morrie","1986-08-01"
52611,"Gente","Supot","1986-04-15"
46356,"Przulj","Sham","1986-10-03"
475609,"Birjandi","Goncalo","1986-01-07"
